time,flux,filt,sample
-5.499999999999586,0.05493174798949951,g,0
-5.458333333332918,0.05732571682636234,g,0
-5.416666666666252,0.059714203355667905,g,0
-5.374999999999584,0.06209708375174827,g,0
-5.333333333332915,0.06447426486259289,g,0
-5.291666666666247,0.06684570170946813,g,0
-5.249999999999584,0.06921066398054876,g,0
-5.208333333332915,0.07157016674057814,g,0
-5.166666666666247,0.07392255662815472,g,0
-5.1249999999995755,0.07626884712681914,g,0
-5.083333333332911,0.07860793797488341,g,0
-5.0416666666662415,0.08094058352083167,g,0
-4.99999999999957,0.0832658947315501,g,0
-4.958333333332908,0.08558462033199632,g,0
-4.91666666666624,0.08789525803473452,g,0
-4.874999999999567,0.09019907164069352,g,0
-4.8333333333329005,0.09249459602734333,g,0
-4.791666666666234,0.09478304768457235,g,0
-4.749999999999563,0.09706337147722266,g,0
-4.708333333332897,0.09933537704254647,g,0
-4.666666666666231,0.1015991739768829,g,0
-4.624999999999565,0.10385490776536699,g,0
-4.583333333332893,0.1061022164055565,g,0
-4.541666666666227,0.10834102271939017,g,0
-4.499999999999558,0.11057063385198518,g,0
-4.45833333333289,0.11279150405687588,g,0
-4.416666666666224,0.11500387795229727,g,0
-4.374999999999554,0.11720680760381086,g,0
-4.333333333332888,0.11940077211159306,g,0
-4.291666666666222,0.12158498625500513,g,0
-4.249999999999551,0.12376014479375641,g,0
-4.208333333332888,0.1259253011854362,g,0
-4.166666666666215,0.12808134245623393,g,0
-4.124999999999549,0.1302272368245987,g,0
-4.083333333332883,0.13236320932056955,g,0
-4.041666666666215,0.13448971752951522,g,0
-3.9999999999995457,0.13660539713908548,g,0
-3.958333333332876,0.1387111300730588,g,0
-3.91666666666621,0.14080651138083766,g,0
-3.874999999999542,0.1428912550568704,g,0
-3.833333333332878,0.14496595003685897,g,0
-3.7916666666662047,0.14702954297795756,g,0
-3.7499999999995404,0.14908297295844974,g,0
-3.708333333332869,0.15112513510883474,g,0
-3.6666666666661993,0.1531565301115343,g,0
-3.624999999999535,0.15517694145569294,g,0
-3.5833333333328654,0.1571861076433727,g,0
-3.5416666666661976,0.1591842036167357,g,0
-3.499999999999535,0.16117086859153318,g,0
-3.45833333333286,0.16314638106494783,g,0
-3.4166666666661993,0.16511015578292998,g,0
-3.374999999999528,0.1670631922742949,g,0
-3.33333333333286,0.16900390234267348,g,0
-3.2916666666661905,0.17093315016981592,g,0
-3.2499999999995244,0.17285088464646137,g,0
-3.2083333333328548,0.17475629517037916,g,0
-3.1666666666661905,0.17664994634760944,g,0
-3.124999999999519,0.17853176789156322,g,0
-3.0833333333328548,0.18040151519533865,g,0
-3.04166666666618,0.18225886799766755,g,0
-2.9999999999995155,0.18410432082092854,g,0
-2.9583333333328476,0.18593794790632145,g,0
-2.9166666666661762,0.18775809769453744,g,0
-2.8749999999995155,0.18956633709587933,g,0
-2.833333333332844,0.1913624723727807,g,0
-2.7916666666661727,0.19314598886546364,g,0
-2.7499999999995084,0.19491624086386494,g,0
-2.708333333332837,0.19667494600035695,g,0
-2.6666666666661727,0.19842009098782043,g,0
-2.6249999999995084,0.20015263288310692,g,0
-2.5833333333328405,0.20187277335734777,g,0
-2.5416666666661656,0.2035789132380721,g,0
-2.4999999999995013,0.20527315981696148,g,0
-2.4583333333328334,0.20695473434155787,g,0
-2.4166666666661656,0.2086220469198814,g,0
-2.3749999999994977,0.21027722388824088,g,0
-2.33333333333283,0.21191895609049283,g,0
-2.291666666666162,0.21354712563263334,g,0
-2.2499999999994977,0.21516220461776214,g,0
-2.2083333333328263,0.21676472429764004,g,0
-2.1666666666661585,0.21835364688474357,g,0
-2.124999999999494,0.21992829452319995,g,0
-2.0833333333328192,0.22149075415099873,g,0
-2.0416666666661514,0.22303882106889006,g,0
-1.9999999999994906,0.22457383353359717,g,0
-1.9583333333328157,0.22609490638694396,g,0
-1.9166666666661514,0.22760298782700872,g,0
-1.874999999999487,0.22909676259440914,g,0
-1.8333333333328157,0.23057723988888768,g,0
-1.7916666666661514,0.2320442384932342,g,0
-1.74999999999948,0.23349687393791285,g,0
-1.7083333333328086,0.234936727080985,g,0
-1.6666666666661443,0.23636219276480475,g,0
-1.62499999999948,0.23777337780028773,g,0
-1.583333333332805,0.23917119677746612,g,0
-1.5416666666661407,0.2405552857178428,g,0
-1.4999999999994729,0.2419246400828463,g,0
-1.4583333333328015,0.24328098539823628,g,0
-1.4166666666661372,0.2446228906984338,g,0
-1.3749999999994729,0.24595104545274893,g,0
-1.333333333332805,0.24726469799358952,g,0
-1.2916666666661336,0.24856464129211986,g,0
-1.2499999999994658,0.24985027636563473,g,0
-1.2083333333327944,0.2511217119675422,g,0
-1.16666666666613,0.25237957620249674,g,0
-1.1249999999994587,0.25362271282329374,g,0
-1.0833333333327908,0.25485184250411663,g,0
-1.041666666666123,0.256066752625177,g,0
-0.9999999999994621,0.2572676621311203,g,0
-0.9583333333327942,0.25845423569397497,g,0
-0.9166666666661264,0.25962651000946124,g,0
-0.8749999999994514,0.26078418309552376,g,0
-0.8333333333327836,0.26192803539832,g,0
-0.7916666666661157,0.2630573858155465,g,0
-0.749999999999455,0.2641718946113869,g,0
-0.7083333333327871,0.2652730059879005,g,0
-0.6666666666661157,0.266359332570012,g,0
-0.6249999999994514,0.26743100602903525,g,0
-0.5833333333327765,0.2684889231269132,g,0
-0.5416666666661122,0.2695318373736626,g,0
-0.4999999999994479,0.27056022659468937,g,0
-0.45833333333277293,0.2715746722726209,g,0
-0.4166666666661122,0.27257451514861586,g,0
-0.37499999999944433,0.27356005469493994,g,0
-0.3333333333327765,0.27453077331528775,g,0
-0.29166666666610863,0.2754876600923204,g,0
-0.2499999999994337,0.27642943722187496,g,0
-0.2083333333327694,0.27735664005225047,g,0
-0.1666666666661051,0.2782700749878906,g,0
-0.12499999999943726,0.2791686787363439,g,0
-0.0833333333327694,0.28005240659694763,g,0
-0.041666666666098,0.2809223778019714,g,0
5.698497229644772e-13,0.2817776085957462,g,0
0.04166666666723415,0.28261776417065576,g,0
0.08333333333390555,0.28344431476226717,g,0
0.1250000000005734,0.2842558349840374,g,0
0.1666666666672448,0.285053105215912,g,0
0.20833333333390555,0.2858353708263728,g,0
0.250000000000577,0.28660342164882735,g,0
0.2916666666672484,0.2873567778741908,g,0
0.3333333333339127,0.28809618578857865,g,0
0.375000000000577,0.288820366991807,g,0
0.41666666666725194,0.2895304896650863,g,0
0.4583333333339127,0.2902259379498311,g,0
0.5000000000005876,0.2909069399165709,g,0
0.5416666666672484,0.29157321438244566,g,0
0.5833333333339233,0.2922248030683505,g,0
0.6250000000005912,0.29286212281586543,g,0
0.666666666667259,0.2934853450641093,g,0
0.7083333333339233,0.29409412052444495,g,0
0.7500000000005912,0.2946878904111365,g,0
0.7916666666672555,0.29526740275368013,g,0
0.8333333333339233,0.29583201054855124,g,0
0.8750000000005912,0.29638308149072756,g,0
0.9166666666672662,0.2969187335513368,g,0
0.9583333333339304,0.29744031918324154,g,0
1.0000000000006017,0.2979474261382009,g,0
1.0416666666672625,0.29843970866552283,g,0
1.083333333333934,0.29891834444895693,g,0
1.1250000000005982,0.2993820436326118,g,0
1.1666666666672696,0.2998314438157763,g,0
1.208333333333941,0.3002662893054371,g,0
1.2500000000006053,0.3006872083618646,g,0
1.2916666666672696,0.3010929505782407,g,0
1.3333333333339374,0.301485189000946,g,0
1.3750000000006088,0.30186243491899845,g,0
1.4166666666672731,0.30222573163853284,g,0
1.458333333333941,0.30257447388349235,g,0
1.5000000000006088,0.3029087477961667,g,0
1.5416666666672802,0.3032287093412833,g,0
1.5833333333339517,0.30353425871608763,g,0
1.6250000000006124,0.3038258152750579,g,0
1.6666666666672838,0.3041031723119829,g,0
1.708333333333948,0.30436580773409716,g,0
1.750000000000616,0.3046142684078923,g,0
1.7916666666672838,0.3048489118819724,g,0
1.8333333333339552,0.30506914770279536,g,0
1.875000000000623,0.3052748502644782,g,0
1.916666666667291,0.30546668272774014,g,0
1.9583333333339588,0.3056443669358053,g,0
2.0000000000006266,0.3058074973569802,g,0
2.041666666667291,0.305956967420542,g,0
2.0833333333339623,0.3060917646791843,g,0
2.12500000000063,0.30621318035719725,g,0
2.1666666666672945,0.3063202009969821,g,0
2.2083333333339694,0.3064126204901214,g,0
2.2500000000006373,0.3064916047895849,g,0
2.291666666667298,0.3065560631229829,g,0
2.333333333333973,0.3066068171939236,g,0
2.375000000000641,0.3066434141769889,g,0
2.4166666666673016,0.3066659986087288,g,0
2.458333333333973,0.30667448147692156,g,0
2.5000000000006373,0.30666906626336043,g,0
2.5416666666673087,0.30664973539632,g,0
2.58333333333398,0.30661735950457114,g,0
2.6250000000006444,0.3065699454042665,g,0
2.6666666666673158,0.30650888608835203,g,0
2.70833333333398,0.3064341636905965,g,0
2.7500000000006444,0.3063453601897663,g,0
2.7916666666673122,0.3062426477206692,g,0
2.833333333333987,0.3061268255156797,g,0
2.8750000000006515,0.30599645879310344,g,0
2.9166666666673193,0.3058526504227643,g,0
2.9583333333339836,0.30569510590295934,g,0
3.0000000000006586,0.3055239176335185,g,0
3.041666666667323,0.3053382259713828,g,0
3.0833333333339907,0.3051401163481522,g,0
3.125000000000662,0.3049278107271576,g,0
3.16666666666733,0.3047019197865417,g,0
3.2083333333339943,0.3044618508961001,g,0
3.2500000000006586,0.3042093416894005,g,0
3.2916666666673335,0.303942594839711,g,0
3.3333333333339943,0.30366196466343354,g,0
3.3750000000006692,0.3033681962913519,g,0
3.416666666667337,0.30306126332909145,g,0
3.458333333333998,0.3027404141967125,g,0
3.500000000000673,0.30240591728149724,g,0
3.541666666667337,0.3020586021086409,g,0
3.583333333334005,0.30169780267048196,g,0
3.6250000000006763,0.3013230095146753,g,0
3.6666666666673406,0.3009355645285545,g,0
3.708333333334005,0.30053422555662124,g,0
3.7500000000006763,0.30012002136696836,g,0
3.7916666666673406,0.29969234114168586,g,0
3.833333333334012,0.2992513803847636,g,0
3.87500000000068,0.29879732934987757,g,0
3.9166666666673513,0.29832995269020657,g,0
3.9583333333340156,0.29784949366777624,g,0
4.0000000000006875,0.29735581830454194,g,0
4.041666666667348,0.2968490719607253,g,0
4.083333333334016,0.2963292157998616,g,0
4.1250000000006875,0.2957962456157226,g,0
4.166666666667359,0.29525025299444607,g,0
4.208333333334027,0.2946909416717425,g,0
4.2500000000006946,0.2941192012542331,g,0
4.291666666667355,0.293534102223461,g,0
4.33333333333403,0.29293602819459963,g,0
4.375000000000691,0.2923250911389985,g,0
4.416666666667366,0.29170146634655936,g,0
4.458333333334027,0.29106478070841746,g,0
4.500000000000698,0.2904154494137252,g,0
4.541666666667366,0.2897529592740078,g,0
4.583333333334037,0.28907749818434425,g,0
4.625000000000702,0.28838991878633635,g,0
4.666666666667373,0.2876897973261059,g,0
4.708333333334034,0.28697594102852264,g,0
4.750000000000705,0.28624998044715255,g,0
4.791666666667377,0.28551167586088155,g,0
4.8333333333340445,0.28476013151928825,g,0
4.875000000000709,0.28399656209967716,g,0
4.916666666667373,0.2832197296364747,g,0
4.958333333334041,0.2824306286122322,g,0
5.000000000000709,0.2816292602614041,g,0
5.04166666666738,0.28081577525298584,g,0
5.083333333334052,0.2799890485870904,g,0
5.125000000000716,0.27914982413355105,g,0
5.16666666666738,0.2782984631048464,g,0
5.208333333334055,0.27743524694827926,g,0
5.250000000000719,0.27655887493450493,g,0
5.291666666667384,0.2756705545846678,g,0
5.333333333334059,0.2747701375935563,g,0
5.375000000000723,0.2738571748474783,g,0
5.416666666667391,0.2729316907662316,g,0
5.458333333334062,0.2719946787512093,g,0
5.5000000000007265,0.2710452813823636,g,0
5.541666666667394,0.2700835075257402,g,0
5.583333333334066,0.2691094163561658,g,0
5.62500000000073,0.26812365532347116,g,0
5.666666666667398,0.2671256088722451,g,0
5.708333333334062,0.26611562305824066,g,0
5.750000000000734,0.2650934446181381,g,0
5.791666666667405,0.2640593865808327,g,0
5.833333333334066,0.26301409079560756,g,0
5.875000000000734,0.2619556775741536,g,0
5.916666666667405,0.26088626582889773,g,0
5.958333333334076,0.25980427579428067,g,0
6.000000000000744,0.25871114583051025,g,0
6.041666666667409,0.25760547044603044,g,0
6.08333333333408,0.25648902487664316,g,0
6.125000000000744,0.25535982846995253,g,0
6.166666666667412,0.25421927521114895,g,0
6.208333333334076,0.2530672419105251,g,0
6.250000000000744,0.2519028412433073,g,0
6.291666666667419,0.2507277340659684,g,0
6.33333333333408,0.24954034304487038,g,0
6.375000000000755,0.24834183262000664,g,0
6.416666666667423,0.24713169271856117,g,0
6.458333333334087,0.2459101357626423,g,0
6.500000000000755,0.24467675069767836,g,0
6.541666666667419,0.24343203184884743,g,0
6.583333333334091,0.2421762331239492,g,0
6.625000000000762,0.24090858867310772,g,0
6.66666666666743,0.23962961557632667,g,0
6.708333333334098,0.23833927180895387,g,0
6.750000000000762,0.23703732140545597,g,0
6.7916666666674335,0.23572486233090473,g,0
